num_robot_dir;num_exp_file;reachingTargetTime
320;39;776
320;39;0
320;4;7009271
320;4;41150
320;4;0
320;4;6839302
320;4;169969
320;4;40271
320;4;879
320;4;0
320;5;7170901
320;5;42954
320;5;0
320;5;7001110
320;5;169791
320;5;42191
320;5;763
320;5;0
320;6;6631993
320;6;40343
320;6;0
320;6;6462910
320;6;169083
320;6;39534
320;6;809
320;6;0
320;7;6689348
320;7;40634
320;7;0
320;7;6520354
320;7;168994
320;7;39919
320;7;715
320;7;0
320;8;6857880
320;8;41137
320;8;0
320;8;6689349
320;8;168531
320;8;40319
320;8;818
320;8;0
320;9;6572609
320;9;41231
320;9;0
320;9;6402377
320;9;170232
320;9;40352
320;9;879
320;9;0
340;0;6550855
340;0;39449
340;0;0
340;0;6366523
340;0;184332
340;0;38608
340;0;841
340;0;0
340;1;7480274
340;1;42755
340;1;0
340;1;7296241
340;1;184033
340;1;41931
340;1;824
340;1;0
340;10;8305603
340;10;46465
340;10;0
340;10;8119884
340;10;185719
340;10;45550
340;10;915
340;10;0
340;11;7503079
340;11;42049
340;11;0
340;11;7317907
340;11;185172
340;11;41266
340;11;783
340;11;0
340;12;7400190
340;12;42252
340;12;0
340;12;7217203
340;12;182987
340;12;41325
340;12;927
340;12;0
340;13;7946284
340;13;43879
340;13;0
340;13;7760602
340;13;185682
340;13;43095
340;13;784
340;13;0
340;14;8299580
340;14;45686
340;14;0
340;14;8114534
340;14;185046
340;14;44927
340;14;759
340;14;0
340;15;7751101
340;15;44176
340;15;0
340;15;7565580
340;15;185521
340;15;43364
340;15;812
340;15;0
340;16;7608393
340;16;43514
340;16;0
340;16;7423516
340;16;184877
340;16;42712
340;16;802
340;16;0
340;17;7806772
340;17;43532
340;17;0
340;17;7620706
340;17;186066
340;17;42565
340;17;967
340;17;0
340;18;7961977
340;18;44765
340;18;0
340;18;7777864
340;18;184113
340;18;43830
340;18;935
340;18;0
340;19;7998145
340;19;44450
340;19;0
340;19;7813314
340;19;184831
340;19;43650
340;19;800
340;19;0
340;2;7702709
340;2;44455
340;2;0
340;2;7518082
340;2;184627
340;2;43653
340;2;802
340;2;0
340;20;7820991
340;20;44062
340;20;0
340;20;7635618
340;20;185373
340;20;43240
340;20;822
340;20;0
340;21;8167750
340;21;45502
340;21;0
340;21;7983474
340;21;184276
340;21;44618
340;21;884
340;21;0
340;22;8524940
340;22;46772
340;22;0
340;22;8339889
340;22;185051
340;22;45956
340;22;816
340;22;0
340;23;7118210
340;23;41983
340;23;0
340;23;6932851
340;23;185359
340;23;41226
340;23;757
340;23;0
340;24;7122991
340;24;42073
340;24;0
340;24;6937760
340;24;185231
340;24;41166
340;24;907
340;24;0
340;25;8027808
340;25;45319
340;25;0
340;25;7843462
340;25;184346
340;25;44438
340;25;881
340;25;0
340;26;7902799
340;26;44067
340;26;0
340;26;7717598
340;26;185201
340;26;43193
340;26;874
340;26;0
340;27;7815282
340;27;43288
340;27;0
340;27;7630412
340;27;184870
340;27;42423
340;27;865
340;27;0
340;28;7462292
340;28;42872
340;28;0
340;28;7275759
340;28;186533
340;28;41992
340;28;880
340;28;0
340;29;8285369
340;29;45889
340;29;0
340;29;8098951
340;29;186418
340;29;45124
340;29;765
340;29;0
340;3;8521503
340;3;45891
340;3;0
340;3;8336431
340;3;185072
340;3;45006
340;3;885
340;3;0
340;30;7737577
340;30;45045
340;30;0
340;30;7553370
340;30;184207
340;30;44261
340;30;784
340;30;0
340;31;8018501
340;31;44138
340;31;0
340;31;7834347
340;31;184154
340;31;43390
340;31;748
340;31;0
340;32;8715927
340;32;46728
340;32;0
340;32;8530192
340;32;185735
340;32;45909
340;32;819
340;32;0
340;33;7808682
340;33;43246
340;33;0
340;33;7623492
340;33;185190
340;33;42378
340;33;868
340;33;0
340;34;8745633
340;34;48122
340;34;0
340;34;8560462
340;34;185171
340;34;47350
340;34;772
340;34;0
340;35;7745804
340;35;43404
340;35;0
340;35;7560864
340;35;184940
340;35;42606
340;35;798
340;35;0
340;36;8164106
340;36;45225
340;36;0
340;36;7979639
340;36;184467
340;36;44354
340;36;871
340;36;0
340;37;7133281
340;37;41542
340;37;0
340;37;6949895
340;37;183386
340;37;40731
340;37;811
340;37;0
340;38;7590383
340;38;43280
340;38;0
340;38;7405029
340;38;185354
340;38;42501
340;38;779
340;38;0
340;39;8201703
340;39;45507
340;39;0
340;39;8015394
340;39;186309
340;39;44738
340;39;769
340;39;0
340;4;7053732
340;4;41635
340;4;0
340;4;6869147
340;4;184585
340;4;40725
340;4;910
340;4;0
340;5;8482584
340;5;46903
340;5;0
340;5;8297194
340;5;185390
340;5;46066
340;5;837
340;5;0
340;6;7988308
340;6;45118
340;6;0
340;6;7804219
340;6;184089
340;6;44259
340;6;859
340;6;0
340;7;7618294
340;7;42816
340;7;0
340;7;7433358
340;7;184936
340;7;41873
340;7;943
340;7;0
340;8;7489163
340;8;43008
340;8;0
340;8;7304897
340;8;184266
340;8;42227
340;8;781
340;8;0
340;9;8114730
340;9;45195
340;9;0
340;9;7928543
340;9;186187
340;9;44256
340;9;939
340;9;0
360;0;8801085
360;0;47788
360;0;0
360;0;8598538
360;0;202547
360;0;46918
360;0;870
360;0;0
360;1;8691075
360;1;48162
360;1;0
360;1;8487938
360;1;203137
360;1;47190
360;1;972
360;1;0
360;10;8935775
360;10;46838
360;10;0
360;10;8734980
360;10;200795
360;10;46058
360;10;780
360;10;0
360;11;9269520
360;11;50465
360;11;0
360;11;9067415
360;11;202105
360;11;49671
360;11;794
360;11;0
360;12;8522370
360;12;45440
360;12;0
360;12;8319394
360;12;202976
360;12;44649
360;12;791
360;12;0
360;13;9032372
360;13;48569
360;13;0
360;13;8829599
360;13;202773
360;13;47616
360;13;953
360;13;0
360;14;9017507
360;14;47690
360;14;0
360;14;8815668
360;14;201839
360;14;46834
360;14;856
360;14;0
360;15;8761806
360;15;46559
360;15;0
360;15;8559016
360;15;202790
360;15;45665
360;15;894
360;15;0
360;16;8746869
360;16;46246
360;16;0
360;16;8543523
360;16;203346
360;16;45427
360;16;819
360;16;0
360;17;8847225
360;17;47977
360;17;0
360;17;8644418
360;17;202807
360;17;47151
360;17;826
360;17;0
360;18;9094924
360;18;47497
360;18;0
360;18;8892148
360;18;202776
360;18;46580
360;18;917
360;18;0
360;19;9117393
360;19;46634
360;19;0
360;19;8913834
360;19;203559
360;19;45618
360;19;1016
360;19;0
360;2;8386084
360;2;45246
360;2;0
360;2;8184813
360;2;201271
360;2;44272
360;2;974
360;2;0
360;20;8467086
360;20;45220
360;20;0
360;20;8266082
360;20;201004
360;20;44319
360;20;901
360;20;0
360;21;8960928
360;21;47625
360;21;0
360;21;8759582
360;21;201346
360;21;46736
360;21;889
360;21;0
360;22;9163929
360;22;47542
360;22;0
360;22;8961995
360;22;201934
360;22;46653
360;22;889
360;22;0
360;23;9177919
360;23;47890
360;23;0
360;23;8975800
360;23;202119
360;23;47034
360;23;856
360;23;0
360;24;8503677
360;24;45970
360;24;0
360;24;8301068
360;24;202609
360;24;45099
360;24;871
360;24;0
360;25;9447497
360;25;49179
360;25;0
360;25;9244714
360;25;202783
360;25;48167
360;25;1012
360;25;0
360;26;8775549
360;26;47155
360;26;0
360;26;8573816
360;26;201733
360;26;46311
360;26;844
360;26;0
360;27;8553767
360;27;46488
360;27;0
360;27;8351771
360;27;201996
360;27;45634
360;27;854
360;27;0
360;28;8685473
360;28;45327
360;28;0
360;28;8483624
360;28;201849
360;28;44519
360;28;808
360;28;0
360;29;8925522
360;29;46645
360;29;0
360;29;8722620
360;29;202902
360;29;45828
360;29;817
360;29;0
360;3;8651401
360;3;46282
360;3;0
360;3;8448673
360;3;202728
360;3;45376
360;3;906
360;3;0
360;30;8549984
360;30;45588
360;30;0
360;30;8348020
360;30;201964
360;30;44761
360;30;827
360;30;0
360;31;9572478
360;31;48461
360;31;0
360;31;9369335
360;31;203143
360;31;47493
360;31;968
360;31;0
360;32;8446177
360;32;44613
360;32;0
360;32;8244311
360;32;201866
360;32;43731
360;32;882
360;32;0
360;33;8103517
360;33;44516
360;33;0
360;33;7902534
360;33;200983
360;33;43736
360;33;780
360;33;0
360;34;9434637
360;34;50324
360;34;0
360;34;9232094
360;34;202543
360;34;49425
360;34;899
360;34;0
360;35;8298888
360;35;45256
360;35;0
360;35;8097118
360;35;201770
360;35;44415
360;35;841
360;35;0
360;36;8183528
360;36;44597
360;36;0
360;36;7979133
360;36;204395
360;36;43665
360;36;932
360;36;0
360;37;8304126
360;37;44817
360;37;0
360;37;8102116
360;37;202010
360;37;43882
360;37;935
360;37;0
360;38;8270554
360;38;43983
360;38;0
360;38;8068327
360;38;202227
360;38;43087
360;38;896
360;38;0
360;39;8721130
360;39;46913
360;39;0
360;39;8518549
360;39;202581
360;39;46044
360;39;869
360;39;0
360;4;9079806
360;4;49182
360;4;0
360;4;8877504
360;4;202302
360;4;48338
360;4;844
360;4;0
360;5;8403940
360;5;44776
360;5;0
360;5;8203130
360;5;200810
360;5;43896
360;5;880
360;5;0
360;6;9174274
360;6;48624
360;6;0
360;6;8971382
360;6;202892
360;6;47628
360;6;996
360;6;0
360;7;7947710
360;7;43782
360;7;0
360;7;7745118
360;7;202592
360;7;42869
360;7;913
360;7;0
360;8;8808460
360;8;46894
360;8;0
360;8;8607621
360;8;200839
360;8;46068
360;8;826
360;8;0
360;9;8714497
360;9;47591
360;9;0
360;9;8512355
360;9;202142
360;9;46714
360;9;877
360;9;0
380;0;9307658
380;0;46836
380;0;0
380;0;9089781
380;0;217877
380;0;45961
380;0;875
380;0;0
380;1;10658165
380;1;53334
380;1;0
380;1;10439415
380;1;218750
380;1;52393
380;1;941
380;1;0
380;10;10078673
380;10;50842
380;10;0
380;10;9858821
380;10;219852
380;10;49929
380;10;913
380;10;0
380;11;10498770
380;11;51425
380;11;0
380;11;10278928
380;11;219842
380;11;50509
380;11;916
380;11;0
380;12;9471353
380;12;47121
380;12;0
380;12;9253721
380;12;217632
380;12;46253
380;12;868
380;12;0
380;13;9682253
380;13;49479
380;13;0
380;13;9462612
380;13;219641
380;13;48610
380;13;869
380;13;0
380;14;10364892
380;14;51245
380;14;0
380;14;10145974
380;14;218918
380;14;50390
380;14;855
380;14;0
380;15;9867029
380;15;49681
380;15;0
380;15;9649558
380;15;217471
380;15;48811
380;15;870
380;15;0
380;16;9948839
380;16;49648
380;16;0
380;16;9729213
380;16;219626
380;16;48770
380;16;878
380;16;0
380;17;9081541
380;17;47033
380;17;0
380;17;8862830
380;17;218711
380;17;46121
380;17;912
380;17;0
380;18;10031059
380;18;49712
380;18;0
380;18;9812402
380;18;218657
380;18;48865
380;18;847
380;18;0
380;19;9948682
380;19;49891
380;19;0
380;19;9729797
380;19;218885
380;19;49044
380;19;847
380;19;0
380;2;9928100
380;2;50227
380;2;0
380;2;9709980
380;2;218120
380;2;49344
380;2;883
380;2;0
380;20;10296720
380;20;51796
380;20;0
380;20;10076268
380;20;220452
380;20;50875
380;20;921
380;20;0
380;21;9834176
380;21;50189
380;21;0
380;21;9616020
380;21;218156
380;21;49330
380;21;859
380;21;0
380;22;9702518
380;22;48913
380;22;0
380;22;9483448
380;22;219070
380;22;48002
380;22;911
380;22;0
380;23;9509742
380;23;49573
380;23;0
380;23;9292195
380;23;217547
380;23;48596
380;23;977
380;23;0
380;24;9349372
380;24;48289
380;24;0
380;24;9129953
380;24;219419
380;24;47307
380;24;982
380;24;0
380;25;9836633
380;25;49271
380;25;0
380;25;9618758
380;25;217875
380;25;48355
380;25;916
380;25;0
380;26;9716395
380;26;50100
380;26;0
380;26;9498118
380;26;218277
380;26;49213
380;26;887
380;26;0
380;27;9365859
380;27;49202
380;27;0
380;27;9145903
380;27;219956
380;27;48211
380;27;991
380;27;0
380;28;9238455
380;28;47457
380;28;0
380;28;9018205
380;28;220250
380;28;46442
380;28;1015
380;28;0
380;29;9251163
380;29;51626
380;29;0
380;29;9031703
380;29;219460
380;29;50785
380;29;841
380;29;0
380;3;10869151
380;3;53397
380;3;0
380;3;10648515
380;3;220636
380;3;52561
380;3;836
380;3;0
380;30;10135253
380;30;50953
380;30;0
380;30;9915954
380;30;219299
380;30;50029
380;30;924
380;30;0
380;31;8976046
380;31;47183
380;31;0
380;31;8757644
380;31;218402
380;31;46377
380;31;806
380;31;0
380;32;9702824
380;32;49801
380;32;0
380;32;9482766
380;32;220058
380;32;48845
380;32;956
380;32;0
380;33;10561648
380;33;52331
380;33;0
380;33;10342355
380;33;219293
380;33;51341
380;33;990
380;33;0
380;34;9471952
380;34;48208
380;34;0
380;34;9252282
380;34;219670
380;34;47262
380;34;946
380;34;0
380;35;10078610
380;35;51265
380;35;0
380;35;9857694
380;35;220916
380;35;50327
380;35;938
380;35;0
380;36;9833170
380;36;49866
380;36;0
380;36;9612698
380;36;220472
380;36;49000
380;36;866
380;36;0
380;37;10162286
380;37;51422
380;37;0
380;37;9941422
380;37;220864
380;37;50575
380;37;847
380;37;0
380;38;10963490
380;38;52614
380;38;0
380;38;10745098
380;38;218392
380;38;51732
380;38;882
380;38;0
380;39;10662890
380;39;52806
380;39;0
380;39;10443610
380;39;219280
380;39;51863
380;39;943
380;39;0
380;4;9225627
380;4;47052
380;4;0
380;4;9006908
380;4;218719
380;4;46128
380;4;924
380;4;0
380;5;10273542
380;5;52311
380;5;0
380;5;10054665
380;5;218877
380;5;51455
380;5;856
380;5;0
380;6;9636101
380;6;47873
380;6;0
380;6;9416913
380;6;219188
380;6;46997
380;6;876
380;6;0
380;7;10369698
380;7;54321
380;7;0
380;7;10151461
380;7;218237
380;7;53490
380;7;831
380;7;0
380;8;9622852
380;8;48825
380;8;0
380;8;9403792
380;8;219060
380;8;47932
380;8;893
380;8;0
380;9;10178310
380;9;51117
380;9;0
380;9;9960847
380;9;217463
380;9;50196
380;9;921
380;9;0
40;0;126855
40;0;6119
40;0;0
40;0;118260
40;0;8595
40;0;5778
40;0;341
40;0;0
40;1;122404
40;1;5756
40;1;0
40;1;114335
40;1;8069
40;1;5496
40;1;260
40;1;0
40;10;115806
40;10;5557
40;10;0
40;10;107660
40;10;8146
40;10;5279
40;10;278
40;10;0
40;11;121674
40;11;5694
40;11;0
40;11;113225
40;11;8449
40;11;5416
40;11;278
40;11;0
40;12;129468
40;12;6011
40;12;0
40;12;121342
40;12;8126
40;12;5735
40;12;276
40;12;0
40;13;128871
40;13;6009
40;13;0
40;13;120575
40;13;8296
40;13;5697
40;13;312
40;13;0
40;14;119531
40;14;5591
40;14;0
40;14;111255
40;14;8276
40;14;5249
40;14;342
40;14;0
40;15;116560
40;15;5485
40;15;0
40;15;108470
40;15;8090
40;15;5150
40;15;335
40;15;0
40;16;113732
40;16;5747
40;16;0
40;16;105553
40;16;8179
40;16;5468
40;16;279
40;16;0
40;17;111301
40;17;5190
40;17;0
40;17;103124
40;17;8177
40;17;4915
40;17;275
40;17;0
40;18;108261
40;18;5124
40;18;0
40;18;100353
40;18;7908
40;18;4859
40;18;265
40;18;0
40;19;120236
40;19;6110
40;19;0
40;19;112183
40;19;8053
40;19;5819
40;19;291
40;19;0
40;2;108851
40;2;5105
40;2;0
40;2;100703
40;2;8148
40;2;4826
40;2;279
40;2;0
40;20;123674
40;20;5656
40;20;0
40;20;115688
40;20;7986
40;20;5391
40;20;265
40;20;0
40;21;104591
40;21;5270
40;21;0
40;21;96478
40;21;8113
40;21;4972
40;21;298
40;21;0
40;22;116954
40;22;5521
40;22;0
40;22;108861
40;22;8093
40;22;5227
40;22;294
40;22;0
40;23;116721
40;23;5724
40;23;0
40;23;108478
40;23;8243
40;23;5424
40;23;300
40;23;0
40;24;130149
40;24;6311
40;24;0
40;24;122138
40;24;8011
40;24;6037
40;24;274
40;24;0
40;25;109776
40;25;5474
40;25;0
40;25;101644
40;25;8132
40;25;5183
40;25;291
40;25;0
40;26;111722
40;26;5552
40;26;0
40;26;103854
40;26;7868
40;26;5286
40;26;266
40;26;0
40;27;107996
40;27;5249
40;27;0
40;27;99682
40;27;8314
40;27;4963
40;27;286
40;27;0
40;28;112956
40;28;5651
40;28;0
40;28;104820
40;28;8136
40;28;5358
40;28;293
40;28;0
40;29;123959
40;29;6069
40;29;0
40;29;115676
40;29;8283
40;29;5790
40;29;279
40;29;0
40;3;133546
40;3;6223
40;3;0
40;3;125425
40;3;8121
40;3;5949
40;3;274
40;3;0
40;30;120171
40;30;5858
40;30;0
40;30;111908
40;30;8263
40;30;5597
40;30;261
40;30;0
40;31;118125
40;31;6019
40;31;0
40;31;110199
40;31;7926
40;31;5699
40;31;320
40;31;0
40;32;138602
40;32;6189
40;32;0
40;32;130214
40;32;8388
40;32;5869
40;32;320
40;32;0
40;33;114069
40;33;5477
40;33;0
40;33;105730
40;33;8339
40;33;5120
40;33;357
40;33;0
40;34;117659
40;34;5517
40;34;0
40;34;109453
40;34;8206
40;34;5249
40;34;268
40;34;0
40;35;125437
40;35;5876
40;35;0
40;35;117266
40;35;8171
40;35;5587
40;35;289
40;35;0
40;36;126856
40;36;5704
40;36;0
40;36;118645
40;36;8211
40;36;5356
40;36;348
40;36;0
40;37;106537
40;37;5033
40;37;0
40;37;98020
40;37;8517
40;37;4722
40;37;311
40;37;0
40;38;113885
40;38;5607
40;38;0
40;38;105719
40;38;8166
40;38;5321
40;38;286
40;38;0
40;39;136853
40;39;6219
40;39;0
40;39;128722
40;39;8131
40;39;5942
40;39;277
40;39;0
40;4;102607
40;4;5059
40;4;0
40;4;94655
40;4;7952
40;4;4765
40;4;294
40;4;0
40;5;116419
40;5;5342
40;5;0
40;5;108149
40;5;8270
40;5;5027
40;5;315
40;5;0
40;6;120317
40;6;5501
40;6;0
40;6;112339
40;6;7978
40;6;5219
40;6;282
40;6;0
40;7;134059
40;7;6075
40;7;0
40;7;125822
40;7;8237
40;7;5759
40;7;316
40;7;0
40;8;115459
40;8;5846
40;8;0
40;8;107343
40;8;8116
40;8;5552
40;8;294
40;8;0
40;9;117711
40;9;5531
40;9;0
40;9;109432
40;9;8279
40;9;5161
40;9;370
40;9;0
400;0;10832260
400;0;52424
400;0;0
400;0;10596274
400;0;235986
400;0;51490
400;0;934
400;0;0
400;1;10724561
400;1;52142
400;1;0
400;1;10488401
400;1;236160
400;1;51169
400;1;973
400;1;0
400;10;10703572
400;10;52367
400;10;0
400;10;10466608
400;10;236964
400;10;51416
400;10;951
400;10;1
400;11;10973560
400;11;51765
400;11;0
400;11;10737518
400;11;236042
400;11;50929
400;11;836
400;11;0
400;12;9905306
400;12;52796
400;12;0
400;12;9668894
400;12;236412
400;12;51899
400;12;897
400;12;0
400;13;10871318
400;13;51301
400;13;0
400;13;10634969
400;13;236349
400;13;50338
400;13;963
400;13;0
400;14;10381082
400;14;50243
400;14;0
400;14;10146479
400;14;234603
400;14;49286
400;14;957
400;14;0
400;15;10423962
400;15;49820
400;15;0
400;15;10187557
400;15;236405
400;15;48891
400;15;929
400;15;0
400;16;10793259
400;16;52014
400;16;0
400;16;10559529
400;16;233730
400;16;51116
400;16;898
400;16;0
400;17;10628633
400;17;51288
400;17;0
400;17;10391083
400;17;237550
400;17;50321
400;17;967
400;17;0
400;18;10723176
400;18;52785
400;18;0
400;18;10485586
400;18;237590
400;18;51811
400;18;974
400;18;0
400;19;11462103
400;19;54408
400;19;0
400;19;11224341
400;19;237762
400;19;53534
400;19;874
400;19;0
400;2;10157734
400;2;50023
400;2;0
400;2;9922312
400;2;235422
400;2;49076
400;2;947
400;2;0
400;20;11136745
400;20;53402
400;20;0
400;20;10899523
400;20;237222
400;20;52524
400;20;878
400;20;0
400;21;10962539
400;21;52109
400;21;0
400;21;10725472
400;21;237067
400;21;51083
400;21;1026
400;21;0
400;22;11342262
400;22;54352
400;22;0
400;22;11104924
400;22;237338
400;22;53531
400;22;821
400;22;0
400;23;11350085
400;23;53802
400;23;0
400;23;11113730
400;23;236355
400;23;52896
400;23;906
400;23;0
400;24;12024531
400;24;53936
400;24;0
400;24;11788303
400;24;236228
400;24;53021
400;24;915
400;24;0
400;25;10135026
400;25;49285
400;25;0
400;25;9897927
400;25;237099
400;25;48374
400;25;911
400;25;0
400;26;11881922
400;26;56404
400;26;0
400;26;11645015
400;26;236907
400;26;55492
400;26;912
400;26;0
400;27;10912123
400;27;51609
400;27;0
400;27;10676879
400;27;235244
400;27;50763
400;27;846
400;27;0
400;28;10891484
400;28;53297
400;28;0
400;28;10655243
400;28;236241
400;28;52348
400;28;949
400;28;0
400;29;11014238
400;29;53030
400;29;0
400;29;10777513
400;29;236725
400;29;52074
400;29;956
400;29;0
400;3;11503772
400;3;53377
400;3;0
400;3;11266760
400;3;237012
400;3;52291
400;3;1086
400;3;0
400;30;11674222
400;30;55749
400;30;0
400;30;11438398
400;30;235824
400;30;54826
400;30;923
400;30;0
400;31;10210245
400;31;49775
400;31;0
400;31;9974308
400;31;235937
400;31;48924
400;31;851
400;31;0
400;32;11580454
400;32;53821
400;32;0
400;32;11342981
400;32;237473
400;32;52895
400;32;926
400;32;0
400;33;10300209
400;33;50232
400;33;0
400;33;10063214
400;33;236995
400;33;49336
400;33;896
400;33;0
400;34;10739514
400;34;52766
400;34;0
400;34;10502168
400;34;237346
400;34;51740
400;34;1026
400;34;0
400;35;11920956
400;35;55890
400;35;0
400;35;11684327
400;35;236629
400;35;54971
400;35;919
400;35;0
400;36;11728386
400;36;55320
400;36;0
400;36;11491168
400;36;237218
400;36;54344
400;36;976
400;36;0
400;37;9767338
400;37;48238
400;37;0
400;37;9532601
400;37;234737
400;37;47238
400;37;1000
400;37;0
400;38;12148738
400;38;56554
400;38;0
400;38;11912298
400;38;236440
400;38;55619
400;38;935
400;38;0
400;39;10842422
400;39;51851
400;39;0
400;39;10607325
400;39;235097
400;39;50905
400;39;946
400;39;0
400;4;10965127
400;4;51478
400;4;0
400;4;10730786
400;4;234341
400;4;50615
400;4;863
400;4;0
400;5;11227263
400;5;53701
400;5;0
400;5;10992686
400;5;234577
400;5;52782
400;5;919
400;5;0
400;6;11841816
400;6;53316
400;6;0
400;6;11606406
400;6;235410
400;6;52473
400;6;843
400;6;0
400;7;10288755
400;7;50161
400;7;0
400;7;10052415
400;7;236340
400;7;49217
400;7;944
400;7;0
400;8;10757320
400;8;51311
400;8;0
400;8;10520047
400;8;237273
400;8;50449
400;8;862
400;8;0
400;9;10986119
400;9;51853
400;9;0
400;9;10748918
400;9;237201
400;9;50916
400;9;937
400;9;0
420;0;11761304
420;0;53390
420;0;0
420;0;11505297
420;0;256007
420;0;52423
420;0;967
420;0;0
420;1;11957276
420;1;54367
420;1;0
420;1;11704521
420;1;252755
420;1;53525
420;1;842
420;1;0
420;10;12019489
420;10;56164
420;10;0
420;10;11764637
420;10;254852
420;10;55215
420;10;949
420;10;0
420;11;12481957
420;11;56841
420;11;0
420;11;12227390
420;11;254567
420;11;55794
420;11;1047
420;11;0
420;12;11676645
420;12;54522
420;12;0
420;12;11424143
420;12;252502
420;12;53606
420;12;916
420;12;0
420;13;12340952
420;13;56851
420;13;0
420;13;12086174
420;13;254778
420;13;55919
420;13;932
420;13;0
420;14;12404433
420;14;56204
420;14;0
420;14;12150032
420;14;254401
420;14;55321
420;14;883
420;14;0
420;15;11185176
420;15;52677
420;15;0
420;15;10929421
420;15;255755
420;15;51732
420;15;945
420;15;0
420;16;12286635
420;16;56490
420;16;0
420;16;12030551
420;16;256084
420;16;55542
420;16;948
420;16;0
420;17;11450017
420;17;52825
420;17;0
420;17;11195403
420;17;254614
420;17;51851
420;17;974
420;17;0
420;18;12359848
420;18;56936
420;18;0
420;18;12106967
420;18;252881
420;18;55959
420;18;977
420;18;0
420;19;12431072
420;19;56642
420;19;0
420;19;12176034
420;19;255038
420;19;55794
420;19;848
420;19;0
420;2;11331346
420;2;51535
420;2;0
420;2;11076710
420;2;254636
420;2;50542
420;2;993
420;2;0
420;20;12575484
420;20;57054
420;20;0
420;20;12320932
420;20;254552
420;20;55994
420;20;1060
420;20;0
420;21;12128434
420;21;56316
420;21;0
420;21;11873269
420;21;255165
420;21;55392
420;21;924
420;21;0
420;22;12035971
420;22;55349
420;22;0
420;22;11782508
420;22;253463
420;22;54359
420;22;990
420;22;0
420;23;12088539
420;23;54399
420;23;0
420;23;11835028
420;23;253511
420;23;53475
420;23;924
420;23;0
420;24;12197947
420;24;55083
420;24;0
420;24;11945110
420;24;252837
420;24;54171
420;24;912
420;24;0
420;25;12212336
420;25;54844
420;25;0
420;25;11959133
420;25;253203
420;25;53909
420;25;935
420;25;0
420;26;12587939
420;26;57075
420;26;0
420;26;12335674
420;26;252265
420;26;56129
420;26;946
420;26;0
420;27;11746916
420;27;52254
420;27;0
420;27;11493326
420;27;253590
420;27;51258
420;27;996
420;27;0
420;28;12102771
420;28;53645
420;28;0
420;28;11848694
420;28;254077
420;28;52759
420;28;886
420;28;0
420;29;11947571
420;29;53778
420;29;0
420;29;11693752
420;29;253819
420;29;52704
420;29;1074
420;29;0
420;3;12199063
420;3;54035
420;3;0
420;3;11943069
420;3;255994
420;3;53136
420;3;899
420;3;0
420;30;12861327
420;30;59887
420;30;0
420;30;12606776
420;30;254551
420;30;59006
420;30;881
420;30;0
420;31;11715720
420;31;54391
420;31;0
420;31;11462728
420;31;252992
420;31;53401
420;31;990
420;31;0
420;32;12542839
420;32;55845
420;32;0
420;32;12288983
420;32;253856
420;32;54890
420;32;955
420;32;0
420;33;10993302
420;33;50775
420;33;0
420;33;10740634
420;33;252668
420;33;49966
420;33;809
420;33;0
420;34;11983292
420;34;54838
420;34;0
420;34;11730586
420;34;252706
420;34;53957
420;34;881
420;34;0
420;35;11792798
420;35;53195
420;35;0
420;35;11538648
420;35;254150
420;35;52264
420;35;931
420;35;0
420;36;12698668
420;36;56721
420;36;0
420;36;12444171
420;36;254497
420;36;55853
420;36;868
420;36;0
420;37;12813849
420;37;56410
420;37;0
420;37;12559099
420;37;254750
420;37;55568
420;37;842
420;37;0
420;38;10957524
420;38;52120
420;38;0
420;38;10704539
420;38;252985
420;38;51222
420;38;898
420;38;0
420;39;12871674
420;39;57241
420;39;0
420;39;12619182
420;39;252492
420;39;56317
420;39;924
420;39;0
420;4;12530755
420;4;56790
420;4;0
420;4;12276063
420;4;254692
420;4;55858
420;4;932
420;4;2
420;5;12097352
420;5;56671
420;5;0
420;5;11843357
420;5;253995
420;5;55778
420;5;893
420;5;0
420;6;11100296
420;6;51579
420;6;0
420;6;10845171
420;6;255125
420;6;50486
420;6;1093
420;6;0
420;7;11819357
420;7;54134
420;7;0
420;7;11565178
420;7;254179
420;7;53148
420;7;986
420;7;0
420;8;11746223
420;8;53025
420;8;0
420;8;11493849
420;8;252374
420;8;52085
420;8;940
420;8;0
420;9;12641535
420;9;56854
420;9;0
420;9;12386916
420;9;254619
420;9;55934
420;9;920
420;9;0
440;0;13020771
440;0;57784
440;0;0
440;0;12749189
440;0;271582
440;0;56888
440;0;896
440;0;0
440;1;14971131
440;1;64017
440;1;0
440;1;14698620
440;1;272511
440;1;63111
440;1;906
440;1;0
440;10;13080640
440;10;56288
440;10;0
440;10;12808555
440;10;272085
440;10;55328
440;10;960
440;10;0
440;11;12427376
440;11;54536
440;11;0
440;11;12156767
440;11;270609
440;11;53591
440;11;945
440;11;0
440;12;14873342
440;12;61878
440;12;0
440;12;14600756
440;12;272586
440;12;61018
440;12;860
440;12;0
440;13;13415606
440;13;57820
440;13;0
440;13;13143457
440;13;272149
440;13;56816
440;13;1004
440;13;0
440;14;14751400
440;14;61591
440;14;0
440;14;14478306
440;14;273094
440;14;60615
440;14;976
440;14;0
440;15;12935755
440;15;56577
440;15;0
440;15;12663928
440;15;271827
440;15;55531
440;15;1046
440;15;0
440;16;13266494
440;16;58206
440;16;0
440;16;12993257
440;16;273237
440;16;57225
440;16;981
440;16;0
